Date Time, Memory Used (GB)
2024-05-10 17:03:25, 5.74
2024-05-10 17:03:29, 5.74
2024-05-10 17:03:32, 5.74
2024-05-10 17:03:35, 5.73
2024-05-10 17:03:38, 5.74
2024-05-10 17:03:42, 5.74
2024-05-10 17:03:45, 5.75
2024-05-10 17:03:48, 5.74
2024-05-10 17:03:51, 5.74
2024-05-10 17:03:55, 5.74
2024-05-10 17:03:58, 5.74
2024-05-10 17:04:01, 5.74
2024-05-10 17:04:04, 5.76
2024-05-10 17:04:07, 5.77
2024-05-10 17:04:11, 5.77
2024-05-10 17:04:14, 5.77
2024-05-10 17:04:17, 5.76
2024-05-10 17:04:20, 5.76
2024-05-10 17:04:24, 5.76
2024-05-10 17:04:27, 5.76
2024-05-10 17:04:30, 5.77
2024-05-10 17:04:33, 5.76
2024-05-10 17:04:37, 5.76
2024-05-10 17:04:40, 5.75
2024-05-10 17:04:43, 5.76
2024-05-10 17:04:46, 5.76
2024-05-10 17:04:49, 5.76
2024-05-10 17:04:53, 5.76
2024-05-10 17:04:56, 5.77
2024-05-10 17:04:59, 5.77
2024-05-10 17:05:02, 5.77
2024-05-10 17:05:06, 5.77
2024-05-10 17:05:09, 5.76
2024-05-10 17:05:12, 5.77
2024-05-10 17:05:15, 5.75
2024-05-10 17:05:19, 5.75
2024-05-10 17:05:22, 5.74
2024-05-10 17:05:25, 5.75
2024-05-10 17:05:28, 5.75
2024-05-10 17:05:31, 5.73
2024-05-10 17:05:35, 5.73
2024-05-10 17:05:38, 5.73
2024-05-10 17:05:41, 5.73
2024-05-10 17:05:44, 5.73
2024-05-10 17:05:48, 5.74
2024-05-10 17:05:51, 5.74
2024-05-10 17:05:54, 5.75
2024-05-10 17:05:57, 5.74
2024-05-10 17:06:01, 5.75
2024-05-10 17:06:04, 5.76
2024-05-10 17:06:07, 5.77
2024-05-10 17:06:10, 5.76
2024-05-10 17:06:13, 5.76
2024-05-10 17:06:17, 5.76
2024-05-10 17:06:20, 5.77
2024-05-10 17:06:23, 5.76
2024-05-10 17:06:26, 5.76
2024-05-10 17:06:30, 5.77
2024-05-10 17:06:33, 5.76
2024-05-10 17:06:36, 5.76
2024-05-10 17:06:39, 5.76
2024-05-10 17:06:43, 5.76
2024-05-10 17:06:46, 5.78
2024-05-10 17:06:49, 5.77
2024-05-10 17:06:52, 5.78
2024-05-10 17:06:56, 5.78
2024-05-10 17:06:59, 5.78
2024-05-10 17:07:02, 5.78
2024-05-10 17:07:05, 5.83
2024-05-10 17:07:08, 5.84
2024-05-10 17:07:12, 5.76
2024-05-10 17:07:15, 5.72
2024-05-10 17:07:18, 5.78
2024-05-10 17:07:21, 5.71
2024-05-10 17:07:25, 5.66
2024-05-10 17:07:28, 5.72
2024-05-10 17:07:31, 5.69
2024-05-10 17:07:35, 5.64
2024-05-10 17:07:39, 5.67
2024-05-10 17:07:42, 5.67
2024-05-10 17:07:46, 5.63
2024-05-10 17:07:49, 5.60
2024-05-10 17:07:52, 5.62
2024-05-10 17:07:55, 5.68
2024-05-10 17:07:59, 5.64
2024-05-10 17:08:02, 5.71
2024-05-10 17:08:05, 5.73
2024-05-10 17:08:08, 5.73
2024-05-10 17:08:12, 5.71
2024-05-10 17:08:15, 5.73
2024-05-10 17:08:18, 5.73
2024-05-10 17:08:21, 5.74
2024-05-10 17:08:24, 5.78
2024-05-10 17:08:28, 5.77
2024-05-10 17:08:31, 5.83
2024-05-10 17:08:34, 5.79
2024-05-10 17:08:37, 5.72
2024-05-10 17:08:41, 5.74
2024-05-10 17:08:44, 5.73
2024-05-10 17:08:47, 5.72
2024-05-10 17:08:50, 5.66
2024-05-10 17:08:54, 5.69
2024-05-10 17:08:57, 5.73
2024-05-10 17:09:00, 5.70
2024-05-10 17:09:03, 5.69
2024-05-10 17:09:06, 5.69
2024-05-10 17:09:10, 5.69
2024-05-10 17:09:13, 5.70
2024-05-10 17:09:16, 5.71
2024-05-10 17:09:19, 5.67
2024-05-10 17:09:23, 5.69
2024-05-10 17:09:26, 5.63
2024-05-10 17:09:29, 5.64
2024-05-10 17:09:32, 5.66
2024-05-10 17:09:36, 5.67
2024-05-10 17:09:39, 5.66
2024-05-10 17:09:42, 5.66
2024-05-10 17:09:45, 5.66
2024-05-10 17:09:48, 5.67
2024-05-10 17:09:52, 5.67
2024-05-10 17:09:55, 5.68
2024-05-10 17:09:58, 5.68
2024-05-10 17:10:01, 5.70
2024-05-10 17:10:05, 5.70
2024-05-10 17:10:08, 5.70
2024-05-10 17:10:11, 5.69
2024-05-10 17:10:14, 5.69
2024-05-10 17:10:18, 5.69
2024-05-10 17:10:21, 5.69
2024-05-10 17:10:24, 5.70
2024-05-10 17:10:27, 5.72
2024-05-10 17:10:30, 5.73
2024-05-10 17:10:34, 5.72
2024-05-10 17:10:37, 5.72
2024-05-10 17:10:40, 5.72
2024-05-10 17:10:43, 5.72
2024-05-10 17:10:47, 5.73
2024-05-10 17:10:50, 5.73
2024-05-10 17:10:53, 5.74
2024-05-10 17:10:56, 5.74
2024-05-10 17:11:00, 5.73
2024-05-10 17:11:03, 5.71
2024-05-10 17:11:06, 5.71
2024-05-10 17:11:09, 5.71
2024-05-10 17:11:12, 5.72
2024-05-10 17:11:16, 5.73
2024-05-10 17:11:19, 5.74
2024-05-10 17:11:22, 5.74
2024-05-10 17:11:25, 5.74
2024-05-10 17:11:29, 5.74
2024-05-10 17:11:32, 5.75
2024-05-10 17:11:35, 5.74
2024-05-10 17:11:38, 5.74
2024-05-10 17:11:42, 5.74
2024-05-10 17:11:45, 5.75
2024-05-10 17:11:48, 5.76
2024-05-10 17:11:51, 5.76
2024-05-10 17:11:55, 5.75
2024-05-10 17:11:58, 5.76
2024-05-10 17:12:01, 5.75
2024-05-10 17:12:04, 5.77
2024-05-10 17:12:07, 5.78
2024-05-10 17:12:11, 5.78
2024-05-10 17:12:14, 5.78
2024-05-10 17:12:17, 5.79
2024-05-10 17:12:20, 5.80
2024-05-10 17:12:24, 5.80
2024-05-10 17:12:27, 5.81
2024-05-10 17:12:30, 5.81
2024-05-10 17:12:33, 5.80
2024-05-10 17:12:37, 5.80
2024-05-10 17:12:40, 5.81
2024-05-10 17:12:43, 5.81
2024-05-10 17:12:46, 5.81
2024-05-10 17:12:49, 5.81
2024-05-10 17:12:53, 5.82
2024-05-10 17:12:56, 5.81
2024-05-10 17:12:59, 5.80
2024-05-10 17:13:02, 5.80
2024-05-10 17:13:06, 5.79
2024-05-10 17:13:09, 5.79
2024-05-10 17:13:12, 5.79
2024-05-10 17:13:15, 5.79
2024-05-10 17:13:19, 5.80
2024-05-10 17:13:22, 5.79
2024-05-10 17:13:25, 5.78
2024-05-10 17:13:28, 5.79
2024-05-10 17:13:31, 5.79
2024-05-10 17:13:35, 5.80
2024-05-10 17:13:38, 5.80
2024-05-10 17:13:41, 5.79
2024-05-10 17:13:44, 5.77
2024-05-10 17:13:48, 5.78
2024-05-10 17:13:51, 5.78
2024-05-10 17:13:54, 5.78
2024-05-10 17:13:57, 5.79
2024-05-10 17:14:01, 5.79
2024-05-10 17:14:04, 5.79
2024-05-10 17:14:07, 5.80
2024-05-10 17:14:10, 5.79
2024-05-10 17:14:13, 5.79
2024-05-10 17:14:17, 5.79
2024-05-10 17:14:20, 5.78
2024-05-10 17:14:23, 5.80
2024-05-10 17:14:26, 5.79
2024-05-10 17:14:30, 5.79
2024-05-10 17:14:33, 5.77
2024-05-10 17:14:36, 5.78
2024-05-10 17:14:39, 5.77
2024-05-10 17:14:43, 5.79
2024-05-10 17:14:46, 5.77
2024-05-10 17:14:49, 5.78
2024-05-10 17:14:52, 5.78
2024-05-10 17:14:56, 5.78
2024-05-10 17:14:59, 5.79
2024-05-10 17:15:02, 5.78
2024-05-10 17:15:05, 5.78
2024-05-10 17:15:08, 5.78
2024-05-10 17:15:12, 5.79
2024-05-10 17:15:15, 5.79
2024-05-10 17:15:18, 5.78
2024-05-10 17:15:21, 5.78
2024-05-10 17:15:25, 5.78
2024-05-10 17:15:28, 5.78
2024-05-10 17:15:31, 5.79
2024-05-10 17:15:34, 5.79
2024-05-10 17:15:38, 5.79
2024-05-10 17:15:41, 5.79
2024-05-10 17:15:44, 5.80
2024-05-10 17:15:47, 5.80
2024-05-10 17:15:50, 5.80
2024-05-10 17:15:54, 5.80
2024-05-10 17:15:57, 5.81
2024-05-10 17:16:00, 5.80
2024-05-10 17:16:03, 5.83
2024-05-10 17:16:07, 5.84
2024-05-10 17:16:10, 5.83
2024-05-10 17:16:13, 5.84
2024-05-10 17:16:16, 5.83
2024-05-10 17:16:20, 5.83
2024-05-10 17:16:23, 5.82
2024-05-10 17:16:26, 5.82
2024-05-10 17:16:29, 5.82
2024-05-10 17:16:32, 5.83
2024-05-10 17:16:36, 5.82
2024-05-10 17:16:39, 5.83
2024-05-10 17:16:42, 5.83
2024-05-10 17:16:45, 5.83
2024-05-10 17:16:49, 5.83
2024-05-10 17:16:52, 5.83
2024-05-10 17:16:55, 5.84
2024-05-10 17:16:58, 5.85
2024-05-10 17:17:02, 5.84
2024-05-10 17:17:05, 5.84
2024-05-10 17:17:08, 5.84
2024-05-10 17:17:11, 5.85
2024-05-10 17:17:14, 5.85
2024-05-10 17:17:18, 5.84
2024-05-10 17:17:21, 5.84
2024-05-10 17:17:24, 5.84
2024-05-10 17:17:27, 5.85
2024-05-10 17:17:31, 5.85
2024-05-10 17:17:34, 5.85
2024-05-10 17:17:37, 5.86
2024-05-10 17:17:40, 5.85
2024-05-10 17:17:44, 5.86
2024-05-10 17:17:47, 5.87
2024-05-10 17:17:50, 5.88
2024-05-10 17:17:53, 5.87
2024-05-10 17:17:56, 5.87
2024-05-10 17:18:00, 5.87
2024-05-10 17:18:03, 5.89
2024-05-10 17:18:06, 5.90
2024-05-10 17:18:09, 5.88
2024-05-10 17:18:13, 5.88
2024-05-10 17:18:16, 5.90
2024-05-10 17:18:19, 5.90
2024-05-10 17:18:22, 5.90
2024-05-10 17:18:26, 5.91
2024-05-10 17:18:29, 5.91
2024-05-10 17:18:32, 5.89
2024-05-10 17:18:35, 5.88
2024-05-10 17:18:39, 5.86
2024-05-10 17:18:42, 5.88
2024-05-10 17:18:45, 5.87
2024-05-10 17:18:48, 5.88
2024-05-10 17:18:51, 5.89
2024-05-10 17:18:55, 5.88
2024-05-10 17:18:58, 5.89
2024-05-10 17:19:01, 5.89
2024-05-10 17:19:04, 5.90
2024-05-10 17:19:08, 5.90
2024-05-10 17:19:11, 5.90
2024-05-10 17:19:14, 5.91
2024-05-10 17:19:17, 5.91
2024-05-10 17:19:21, 5.90
2024-05-10 17:19:24, 5.89
2024-05-10 17:19:27, 5.90
2024-05-10 17:19:30, 5.90
2024-05-10 17:19:33, 5.90
2024-05-10 17:19:37, 5.90
2024-05-10 17:19:40, 5.90
2024-05-10 17:19:43, 5.91
2024-05-10 17:19:46, 5.92
2024-05-10 17:19:50, 5.91
2024-05-10 17:19:53, 5.92
2024-05-10 17:19:56, 5.90
2024-05-10 17:19:59, 5.90
2024-05-10 17:20:03, 5.91
2024-05-10 17:20:06, 5.92
2024-05-10 17:20:09, 5.91
2024-05-10 17:20:12, 5.92
2024-05-10 17:20:15, 5.92
2024-05-10 17:20:19, 5.89
2024-05-10 17:20:22, 5.88
2024-05-10 17:20:25, 5.87
2024-05-10 17:20:28, 5.87
2024-05-10 17:20:32, 5.87
2024-05-10 17:20:35, 5.86
2024-05-10 17:20:38, 5.87
2024-05-10 17:20:41, 5.87
2024-05-10 17:20:45, 5.88
2024-05-10 17:20:48, 5.88
2024-05-10 17:20:51, 5.88
2024-05-10 17:20:54, 5.89
2024-05-10 17:20:57, 5.87
2024-05-10 17:21:01, 5.91
2024-05-10 17:21:04, 5.86
2024-05-10 17:21:07, 5.87
2024-05-10 17:21:10, 5.87
2024-05-10 17:21:14, 5.88
2024-05-10 17:21:17, 5.89
2024-05-10 17:21:20, 5.89
2024-05-10 17:21:23, 5.89
2024-05-10 17:21:27, 5.90
2024-05-10 17:21:30, 5.89
2024-05-10 17:21:33, 5.88
2024-05-10 17:21:36, 5.89
2024-05-10 17:21:39, 5.89
2024-05-10 17:21:43, 5.89
2024-05-10 17:21:46, 5.90
2024-05-10 17:21:49, 5.91
2024-05-10 17:21:52, 5.91
2024-05-10 17:21:56, 5.92
2024-05-10 17:21:59, 5.92
2024-05-10 17:22:02, 5.92
2024-05-10 17:22:05, 5.93
2024-05-10 17:22:09, 5.93
2024-05-10 17:22:12, 5.93
2024-05-10 17:22:15, 5.92
2024-05-10 17:22:18, 5.93
2024-05-10 17:22:22, 5.93
2024-05-10 17:22:25, 5.94
2024-05-10 17:22:28, 5.94
2024-05-10 17:22:31, 5.95
2024-05-10 17:22:34, 5.94
2024-05-10 17:22:38, 5.94
2024-05-10 17:22:41, 5.94
2024-05-10 17:22:44, 5.94
2024-05-10 17:22:47, 5.94
2024-05-10 17:22:51, 5.92
2024-05-10 17:22:54, 5.92
2024-05-10 17:22:57, 5.92
2024-05-10 17:23:00, 5.93
2024-05-10 17:23:04, 5.93
2024-05-10 17:23:07, 5.92
2024-05-10 17:23:10, 5.92
2024-05-10 17:23:13, 5.93
2024-05-10 17:23:16, 5.93
2024-05-10 17:23:20, 5.93
2024-05-10 17:23:23, 5.91
2024-05-10 17:23:26, 5.92
2024-05-10 17:23:29, 5.91
2024-05-10 17:23:33, 5.90
2024-05-10 17:23:36, 5.91
2024-05-10 17:23:39, 5.88
2024-05-10 17:23:42, 5.89
2024-05-10 17:23:46, 5.90
2024-05-10 17:23:49, 5.90
2024-05-10 17:23:52, 5.91
2024-05-10 17:23:55, 5.92
2024-05-10 17:23:58, 5.91
2024-05-10 17:24:02, 5.91
2024-05-10 17:24:05, 5.92
2024-05-10 17:24:08, 5.92
2024-05-10 17:24:11, 5.93
2024-05-10 17:24:15, 5.92
2024-05-10 17:24:18, 5.94
2024-05-10 17:24:21, 5.94
2024-05-10 17:24:24, 5.94
2024-05-10 17:24:28, 5.94
2024-05-10 17:24:31, 5.95
2024-05-10 17:24:34, 5.94
2024-05-10 17:24:37, 5.94
2024-05-10 17:24:40, 5.94
2024-05-10 17:24:44, 5.95
2024-05-10 17:24:47, 5.95
2024-05-10 17:24:50, 5.94
2024-05-10 17:24:53, 5.95
2024-05-10 17:24:57, 5.95
2024-05-10 17:25:00, 5.96
2024-05-10 17:25:03, 5.94
2024-05-10 17:25:06, 5.94
2024-05-10 17:25:10, 5.94
2024-05-10 17:25:13, 5.94
2024-05-10 17:25:16, 5.96
2024-05-10 17:25:19, 5.96
2024-05-10 17:25:23, 5.97
2024-05-10 17:25:26, 5.97
2024-05-10 17:25:29, 5.95
2024-05-10 17:25:32, 5.96
2024-05-10 17:25:35, 5.94
2024-05-10 17:25:39, 5.95
2024-05-10 17:25:42, 5.96
2024-05-10 17:25:45, 5.97
2024-05-10 17:25:48, 5.97
2024-05-10 17:25:52, 5.97
2024-05-10 17:25:55, 5.97
2024-05-10 17:25:58, 5.98
2024-05-10 17:26:01, 5.99
2024-05-10 17:26:05, 6.01
2024-05-10 17:26:08, 5.99
2024-05-10 17:26:11, 6.00
2024-05-10 17:26:14, 6.02
2024-05-10 17:26:17, 6.04
2024-05-10 17:26:21, 6.03
2024-05-10 17:26:24, 6.03
2024-05-10 17:26:27, 6.03
2024-05-10 17:26:30, 6.03
2024-05-10 17:26:34, 6.03
2024-05-10 17:26:37, 6.04
2024-05-10 17:26:40, 6.03
2024-05-10 17:26:43, 6.03
2024-05-10 17:26:47, 6.03
2024-05-10 17:26:50, 6.04
2024-05-10 17:26:53, 6.04
2024-05-10 17:26:56, 6.04
2024-05-10 17:26:59, 6.04
2024-05-10 17:27:03, 6.03
2024-05-10 17:27:06, 6.04
2024-05-10 17:27:09, 6.05
2024-05-10 17:27:12, 6.06
2024-05-10 17:27:16, 6.06
2024-05-10 17:27:19, 6.06
2024-05-10 17:27:22, 6.08
2024-05-10 17:27:25, 6.08
2024-05-10 17:27:29, 6.08
2024-05-10 17:27:32, 6.09
2024-05-10 17:27:35, 6.09
2024-05-10 17:27:38, 6.09
2024-05-10 17:27:41, 6.09
2024-05-10 17:27:45, 6.09
2024-05-10 17:27:48, 6.08
2024-05-10 17:27:51, 6.09
2024-05-10 17:27:54, 6.09
2024-05-10 17:27:58, 6.08
2024-05-10 17:28:01, 6.08
2024-05-10 17:28:04, 6.12
2024-05-10 17:28:07, 6.12
2024-05-10 17:28:11, 6.13
2024-05-10 17:28:14, 5.99
2024-05-10 17:28:17, 6.01
2024-05-10 17:28:20, 6.06
2024-05-10 17:28:24, 6.00
2024-05-10 17:28:27, 6.00
2024-05-10 17:28:30, 6.00
2024-05-10 17:28:33, 5.96
2024-05-10 17:28:36, 5.95
2024-05-10 17:28:40, 5.94
2024-05-10 17:28:43, 5.92
2024-05-10 17:28:46, 5.89
2024-05-10 17:28:49, 5.88
2024-05-10 17:28:53, 5.86
2024-05-10 17:28:56, 5.88
2024-05-10 17:28:59, 5.88
2024-05-10 17:29:02, 5.87
2024-05-10 17:29:06, 5.88
2024-05-10 17:29:09, 5.90
2024-05-10 17:29:12, 5.92
2024-05-10 17:29:15, 5.93
2024-05-10 17:29:18, 5.93
2024-05-10 17:29:22, 5.93
2024-05-10 17:29:25, 5.94
2024-05-10 17:29:28, 5.93
2024-05-10 17:29:31, 5.93
2024-05-10 17:29:35, 5.94
2024-05-10 17:29:38, 5.94
2024-05-10 17:29:41, 5.95
2024-05-10 17:29:44, 5.94
2024-05-10 17:29:48, 5.96
2024-05-10 17:29:51, 5.96
2024-05-10 17:29:54, 5.96
2024-05-10 17:29:57, 5.97
2024-05-10 17:30:00, 5.98
2024-05-10 17:30:04, 5.99
2024-05-10 17:30:07, 5.99
2024-05-10 17:30:10, 6.00
2024-05-10 17:30:13, 6.00
2024-05-10 17:30:17, 6.00
2024-05-10 17:30:20, 5.99
2024-05-10 17:30:23, 6.00
2024-05-10 17:30:26, 5.91
2024-05-10 17:30:30, 5.92
2024-05-10 17:30:33, 5.91
2024-05-10 17:30:36, 5.91
2024-05-10 17:30:39, 5.90
2024-05-10 17:30:42, 5.90
2024-05-10 17:30:46, 5.90
2024-05-10 17:30:49, 5.91
2024-05-10 17:30:52, 5.89
2024-05-10 17:30:55, 5.91
2024-05-10 17:30:59, 5.91
2024-05-10 17:31:02, 5.90
2024-05-10 17:31:05, 5.91
2024-05-10 17:31:08, 5.92
2024-05-10 17:31:12, 5.92
2024-05-10 17:31:15, 5.93
2024-05-10 17:31:18, 5.93
2024-05-10 17:31:21, 5.93
2024-05-10 17:31:24, 5.94
2024-05-10 17:31:28, 5.94
2024-05-10 17:31:31, 5.94
2024-05-10 17:31:34, 5.94
2024-05-10 17:31:37, 5.95
2024-05-10 17:31:41, 5.96
2024-05-10 17:31:44, 5.97
2024-05-10 17:31:47, 5.98
2024-05-10 17:31:50, 5.97
2024-05-10 17:31:54, 5.98
2024-05-10 17:31:57, 5.98
2024-05-10 17:32:00, 5.97
2024-05-10 17:32:03, 5.99
2024-05-10 17:32:07, 6.00
2024-05-10 17:32:10, 6.00
2024-05-10 17:32:13, 6.01
2024-05-10 17:32:16, 6.00
2024-05-10 17:32:19, 6.00
2024-05-10 17:32:23, 6.00
2024-05-10 17:32:26, 6.02
2024-05-10 17:32:29, 6.02
2024-05-10 17:32:32, 6.02
2024-05-10 17:32:36, 6.02
2024-05-10 17:32:39, 6.01
2024-05-10 17:32:42, 6.02
2024-05-10 17:32:45, 6.02
2024-05-10 17:32:49, 6.02
2024-05-10 17:32:52, 6.03
2024-05-10 17:32:55, 6.04
2024-05-10 17:32:58, 6.04
2024-05-10 17:33:01, 6.07
2024-05-10 17:33:05, 6.03
2024-05-10 17:33:08, 6.01
2024-05-10 17:33:11, 6.02
2024-05-10 17:33:14, 6.03
2024-05-10 17:33:18, 6.04
2024-05-10 17:33:21, 6.03
2024-05-10 17:33:24, 6.02
2024-05-10 17:33:27, 6.02
2024-05-10 17:33:31, 6.02
2024-05-10 17:33:34, 6.03
2024-05-10 17:33:37, 6.05
2024-05-10 17:33:40, 6.05
2024-05-10 17:33:43, 6.05
2024-05-10 17:33:47, 6.05
2024-05-10 17:33:50, 6.04
2024-05-10 17:33:53, 6.05
2024-05-10 17:33:56, 6.06
2024-05-10 17:34:00, 6.07
2024-05-10 17:34:03, 6.07
2024-05-10 17:34:06, 6.07
2024-05-10 17:34:09, 6.07
2024-05-10 17:34:13, 6.06
2024-05-10 17:34:16, 6.06
2024-05-10 17:34:19, 6.06
2024-05-10 17:34:22, 6.07
2024-05-10 17:34:25, 6.07
2024-05-10 17:34:29, 6.07
2024-05-10 17:34:32, 6.07
2024-05-10 17:34:35, 6.06
2024-05-10 17:34:38, 6.06
2024-05-10 17:34:42, 6.05
2024-05-10 17:34:45, 6.06
2024-05-10 17:34:48, 6.05
2024-05-10 17:34:51, 6.05
2024-05-10 17:34:55, 6.04
2024-05-10 17:34:58, 6.05
2024-05-10 17:35:01, 6.06
2024-05-10 17:35:04, 6.06
2024-05-10 17:35:08, 6.06
2024-05-10 17:35:11, 6.06
2024-05-10 17:35:14, 6.06
2024-05-10 17:35:17, 6.06
2024-05-10 17:35:20, 6.06
2024-05-10 17:35:24, 6.08
2024-05-10 17:35:27, 6.08
2024-05-10 17:35:30, 6.07
2024-05-10 17:35:33, 6.07
2024-05-10 17:35:37, 6.08
2024-05-10 17:35:40, 6.09
2024-05-10 17:35:43, 6.09
2024-05-10 17:35:46, 6.09
2024-05-10 17:35:50, 6.10
2024-05-10 17:35:53, 6.11
2024-05-10 17:35:56, 6.11
2024-05-10 17:35:59, 6.11
2024-05-10 17:36:02, 6.11
2024-05-10 17:36:06, 6.11
2024-05-10 17:36:09, 6.11
2024-05-10 17:36:12, 6.11
2024-05-10 17:36:15, 6.11
2024-05-10 17:36:19, 6.10
2024-05-10 17:36:22, 6.11
2024-05-10 17:36:25, 6.11
2024-05-10 17:36:28, 6.12
2024-05-10 17:36:32, 6.11
2024-05-10 17:36:35, 6.12
2024-05-10 17:36:38, 6.13
2024-05-10 17:36:41, 6.13
2024-05-10 17:36:44, 6.12
2024-05-10 17:36:48, 6.13
2024-05-10 17:36:51, 6.13
2024-05-10 17:36:54, 6.13
2024-05-10 17:36:57, 6.14
2024-05-10 17:37:01, 6.14
2024-05-10 17:37:04, 6.14
2024-05-10 17:37:07, 6.14
2024-05-10 17:37:10, 6.14
2024-05-10 17:37:14, 6.15
2024-05-10 17:37:17, 6.15
2024-05-10 17:37:20, 6.15
2024-05-10 17:37:23, 6.15
2024-05-10 17:37:26, 6.15
2024-05-10 17:37:30, 6.13
2024-05-10 17:37:33, 6.14
2024-05-10 17:37:36, 6.13
2024-05-10 17:37:39, 6.14
2024-05-10 17:37:43, 6.14
2024-05-10 17:37:46, 6.15
2024-05-10 17:37:49, 6.15
2024-05-10 17:37:52, 6.16
2024-05-10 17:37:56, 6.16
2024-05-10 17:37:59, 6.16
2024-05-10 17:38:02, 6.15
2024-05-10 17:38:05, 6.15
2024-05-10 17:38:09, 6.16
2024-05-10 17:38:12, 6.16
2024-05-10 17:38:15, 6.15
2024-05-10 17:38:18, 6.15
2024-05-10 17:38:21, 6.13
2024-05-10 17:38:25, 6.14
2024-05-10 17:38:28, 6.15
2024-05-10 17:38:31, 6.15
2024-05-10 17:38:34, 6.16
2024-05-10 17:38:38, 6.20
2024-05-10 17:38:41, 6.22
2024-05-10 17:38:44, 6.14
2024-05-10 17:38:47, 6.16
2024-05-10 17:38:51, 6.12
2024-05-10 17:38:54, 6.17
2024-05-10 17:38:57, 6.12
2024-05-10 17:39:00, 6.15
2024-05-10 17:39:03, 6.15
2024-05-10 17:39:08, 6.04
2024-05-10 17:39:12, 6.04
2024-05-10 17:39:15, 6.04
2024-05-10 17:39:18, 6.02
2024-05-10 17:39:21, 6.08
2024-05-10 17:39:25, 6.11
2024-05-10 17:39:28, 6.04
2024-05-10 17:39:31, 6.05
2024-05-10 17:39:34, 6.10
2024-05-10 17:39:38, 6.03
2024-05-10 17:39:41, 6.05
2024-05-10 17:39:44, 6.02
2024-05-10 17:39:47, 6.03
2024-05-10 17:39:50, 6.03
2024-05-10 17:39:54, 6.03
2024-05-10 17:39:57, 6.00
2024-05-10 17:40:00, 6.06
2024-05-10 17:40:03, 6.05
2024-05-10 17:40:07, 6.10
2024-05-10 17:40:10, 6.12
2024-05-10 17:40:13, 6.09
2024-05-10 17:40:16, 6.05
2024-05-10 17:40:20, 6.05
2024-05-10 17:40:23, 6.05
2024-05-10 17:40:26, 6.06
2024-05-10 17:40:29, 6.04
2024-05-10 17:40:32, 6.01
2024-05-10 17:40:36, 6.03
2024-05-10 17:40:39, 6.04
2024-05-10 17:40:42, 6.01
2024-05-10 17:40:45, 6.02
2024-05-10 17:40:49, 6.08
2024-05-10 17:40:52, 6.06
2024-05-10 17:40:55, 5.99
2024-05-10 17:40:58, 6.00
2024-05-10 17:41:02, 6.02
2024-05-10 17:41:05, 6.01
2024-05-10 17:41:08, 6.03
2024-05-10 17:41:11, 6.03
2024-05-10 17:41:14, 6.05
2024-05-10 17:41:18, 6.06
2024-05-10 17:41:21, 6.07
2024-05-10 17:41:24, 6.06
2024-05-10 17:41:27, 6.06
2024-05-10 17:41:31, 6.06
2024-05-10 17:41:34, 6.07
2024-05-10 17:41:37, 6.07
2024-05-10 17:41:40, 6.08
2024-05-10 17:41:44, 6.07
2024-05-10 17:41:47, 6.08
2024-05-10 17:41:50, 6.07
2024-05-10 17:41:53, 6.07
2024-05-10 17:41:56, 6.07
2024-05-10 17:42:00, 6.07
2024-05-10 17:42:03, 6.07
2024-05-10 17:42:06, 6.06
2024-05-10 17:42:09, 6.05
2024-05-10 17:42:13, 6.06
2024-05-10 17:42:16, 6.07
2024-05-10 17:42:19, 6.07
2024-05-10 17:42:22, 6.08
2024-05-10 17:42:26, 6.08
2024-05-10 17:42:29, 6.07
2024-05-10 17:42:32, 6.07
2024-05-10 17:42:35, 6.08
2024-05-10 17:42:38, 6.07
2024-05-10 17:42:42, 6.07
2024-05-10 17:42:45, 6.07
2024-05-10 17:42:48, 6.08
2024-05-10 17:42:51, 6.09
2024-05-10 17:42:55, 6.09
2024-05-10 17:42:58, 6.09
2024-05-10 17:43:01, 6.10
2024-05-10 17:43:04, 6.10
2024-05-10 17:43:08, 6.10
2024-05-10 17:43:11, 6.10
2024-05-10 17:43:14, 6.11
2024-05-10 17:43:17, 6.11
2024-05-10 17:43:21, 6.11
2024-05-10 17:43:24, 6.10
2024-05-10 17:43:27, 6.11
2024-05-10 17:43:30, 6.12
2024-05-10 17:43:33, 6.12
2024-05-10 17:43:37, 6.12
2024-05-10 17:43:40, 6.12
2024-05-10 17:43:43, 6.13
2024-05-10 17:43:46, 6.12
2024-05-10 17:43:50, 6.11
2024-05-10 17:43:53, 6.09
2024-05-10 17:43:56, 6.10
2024-05-10 17:43:59, 6.11
2024-05-10 17:44:03, 6.12
2024-05-10 17:44:06, 6.18
2024-05-10 17:44:09, 6.16
2024-05-10 17:44:12, 6.17
2024-05-10 17:44:15, 6.17
2024-05-10 17:44:19, 6.17
2024-05-10 17:44:22, 6.17
2024-05-10 17:44:25, 6.17
2024-05-10 17:44:28, 6.17
2024-05-10 17:44:32, 6.18
2024-05-10 17:44:35, 6.17
2024-05-10 17:44:38, 6.17
2024-05-10 17:44:41, 6.17
2024-05-10 17:44:45, 6.17
2024-05-10 17:44:48, 6.18
2024-05-10 17:44:51, 6.18
2024-05-10 17:44:54, 6.18
2024-05-10 17:44:57, 6.18
2024-05-10 17:45:01, 6.19
2024-05-10 17:45:04, 6.21
2024-05-10 17:45:07, 6.20
2024-05-10 17:45:10, 6.20
2024-05-10 17:45:14, 6.20
